Tab;SIGNAL NAME;TEST_VALERE;"PORT ADDRESS 
(in decimal)";"OFFSET 
(number of bits, in decimal)";SIZE ;"TYPE 
(integer, float, boolean)";"Signed/
Unsigned";Sender;Receiver;Description;Type;Test 6 mai 2021;Fait;Configuration V1;Type de message V1;Fréquence pour logger;Testé via;Valeur en permanence sur MVB;Valeurs furtives sur MVB
DDU;DD_CBCE6BrkRel;;0x122;37;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat freins non appliqués;Etat;N;;A ajouter;;;;;
DDU;DD_CBCE7BrkAppl;;0x122;38;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat freins appliqués;Etat;N;;A ajouter;;;;;
DDU;DD_CBCE7BrkIsolated;;0x122;39;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat freins isolés ;Etat;N;;A ajouter;;;;;
DDU;DD_CBCE7BrkRel;;0x122;40;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat freins non appliqués;Etat;N;;A ajouter;;;;;
DDU;DD_CBCE8BrkAppl;;0x122;41;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat freins appliqués;Etat;N;;A ajouter;;;;;
DDU;DD_CBCE8BrkIsolated;;0x122;42;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat freins isolés ;Etat;N;;A ajouter;;;;;
DDU;DD_CBCE8BrkRel;;0x122;43;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat freins non appliqués;Etat;N;;A ajouter;;;;;
DDU;DD_CBCE9BrkAppl;;0x122;44;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat freins appliqués;Etat;N;;A ajouter;;;;;
DDU;DD_CBCE9BrkIsolated;;0x122;45;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat freins isolés ;Etat;N;;A ajouter;;;;;
DDU;DD_CBCE9BrkRel;;0x122;46;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat freins non appliqués;Etat;N;;A ajouter;;;;;
DDU;DD_CBCE10BrkAppl;;0x122;47;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat freins appliqués;Etat;N;;A ajouter;;;;;
DDU;DD_CBCE10BrkIsolated;;0x122;48;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat freins isolés ;Etat;N;;A ajouter;;;;;
DDU;DD_CBCE10BrkRel;;0x122;49;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat freins non appliqués;Etat;N;;A ajouter;;;;;
DDU;DD_CBCE1BrkMajFlt;;0x122;50;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat freins en défaut ;Etat;N;;A ajouter;;;;;
DDU;DD_CBCE2BrkMajFlt;;0x122;51;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat freins en défaut ;Etat;N;;A ajouter;;;;;
DDU;DD_CBCE3BrkMajFlt;;0x122;52;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat freins en défaut ;Etat;N;;A ajouter;;;;;
DDU;DD_CBCE4BrkMajFlt;;0x122;53;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat freins en défaut ;Etat;N;;A ajouter;;;;;
DDU;DD_CBCE5BrkMajFlt;;0x122;54;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat freins en défaut ;Etat;N;;A ajouter;;;;;
DDU;DD_CBCE6BrkMajFlt;;0x122;55;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat freins en défaut ;Etat;N;;A ajouter;;;;;
DDU;DD_CBCE7BrkMajFlt;;0x122;56;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat freins en défaut ;Etat;N;;A ajouter;;;;;
DDU;DD_CBCE8BrkMajFlt;;0x122;57;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat freins en défaut ;Etat;N;;A ajouter;;;;;
DDU;DD_CBCE9BrkMajFlt;;0x122;58;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat freins en défaut ;Etat;N;;A ajouter;;;;;
DDU;DD_CBCE10BrkMajFlt;;0x122;59;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat freins en défaut ;Etat;N;;A ajouter;;;;;
DDU;DD_CTowPushAllBrkIsol;;0x122;60;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat tous freins isolés en voiture menée ;Etat;N;;A ajouter;;;;;
DDU;DD_CTowPushAllBrkNotIsol;;0x122;61;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat tous freins isolés en voiture menée ;Etat;N;;A ajouter;;;;;
DDU;DD_CMissionCodeErr;;0x122;62;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Code mission saisi pour l'unité leader erroné;Défaut;N;;N;NA;;;;
DDU;DD_CLftSideSlt;;0x122;63;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Côté sélectionné ;Etat;Y;X;Y;mre_live + équations + contexte;;;;
DDU;DD_CRgtSideSlt;;0x122;64;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Côté sélectionné ;Etat;Y;X;Y;mre_live + équations + contexte;;;;
DDU;DD_CUnlockDoorHdl;;0x122;65;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Au moins une poignée de déverrouillage/d'alarme manœuvrée;Etat;Y;X;A étudier;;;;;
DDU;DD_CGTWOper;;0x122;66;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat opérationnel de la gateway;Etat;N;;N;NA;;;;
DDU;DD_CDsplyMission;;0x122;67;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Option écran missions sur DDU (PA/PIS);Etat;N;;N;NA;;;;
DDU;DD_CNoSAEEqt;;0x122;68;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;"pas d'équipement ""physique"" SAE";Etat;N;;N;NA;;;;
DDU;DD_CBdyCatchrLow1;;0x122;69;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Position chasse corp;Etat;N;;A ajouter;;;;;
DDU;DD_CBdyCatchrLow2;;0x122;70;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Position chasse corp;Etat;N;;A ajouter;;;;;
DDU;DD_CBdyCatchrLow1U2;;0x122;71;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Position chasse corp;Etat;N;;NA;NA;;;;
DDU;DD_CBdyCatchrLow2U2;;0x122;72;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Position chasse corp;Etat;N;;NA;NA;;;;
DDU;DD_CBdyCatchrMonitrIsol_1;;0x122;73;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat chasse corp;Etat;N;;A ajouter;;;;;
DDU;DD_CBdyCatchrMonitrIsol_2;;0x122;74;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat chasse corp;Etat;N;;A ajouter;;;;;
DDU;DD_CBdyCatchrMonitrIsol_1U2;;0x122;75;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat chasse corp;Etat;N;;NA;NA;;;;
DDU;DD_CBdyCatchrMonitrIsol_2U2;;0x122;76;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat chasse corp;Etat;N;;NA;NA;;;;
DDU;DD_CReducPowrTestAllowPCE1;;0x122;77;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Essais à puissance réduite autorisés sur le PCE1;Etat;N;;N;NA;;;;
DDU;DD_CReducPowrTestAllowPCE2;;0x122;78;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Essais à puissance réduite autorisés sur le PCE2;Etat;N;;N;NA;;;;
DDU;DD_CReducPowrTestAllowPCE3;;0x122;79;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Essais à puissance réduite autorisés sur le PCE3;Etat;N;;N;NA;;;;
DDU;DD_CReducPowrTestAllow;;0x122;80;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Essais à puissance réduite autorisés;Etat;N;;N;NA;;;;
DDU;DD_CReducPowrTestInProg;;0x122;81;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Essai à puissance réduite en cours;Etat;N;;N;NA;;;;
DDU;DD_CReducPowrTestRes;;0x122;82;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Essais à puissance réduite réussi (vrai = réussite, faux = échec);Etat;N;;N;NA;;;;
DDU;DD_CReducPowrTestNotAch;;0x122;83;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Essais à puissance réduite non finalisé;Etat;N;;N;NA;;;;
DDU;DD_C24VOK1;;0x122;84;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;24 volts OK;Etat;N;;A ajouter;;;;;
DDU;DD_C400VAC1OK1;;0x122;85;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat de la production moyenne tension 1 du CVS1;Etat;N;;A ajouter;;;;;
DDU;DD_CHighVoltagePres1;;0x122;86;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat de l'alimentation primaire du CVS1;Etat;N;;A ajouter;;;;;
DDU;DD_C400VAC2OK1;;0x122;87;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat de la production moyenne tension 2 du CVS1;Etat;N;;A ajouter;;;;;
DDU;DD_C400VAC2OK2;;0x122;88;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat de la production moyenne tension du CVS2;Etat;N;;NA;NA;;;;
DDU;DD_CHighVoltagePres2;;0x122;89;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat de l'alimentation primaire du CVS2;Etat;N;;NA;NA;;;;
DDU;DD_CBattChrgFail1;;0x122;90;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut du chargeur batterie du CVS1;Défaut;N;;Défaut;;;;;
DDU;DD_C400VAC1Fail1;;0x122;91;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut du producteur moyenne tension 1 du CVS1;Défaut;N;;Défaut;;;;;
DDU;DD_CCtrlUnitFail1;;0x122;92;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut unité centrale du CVS1;Défaut;N;;Défaut;;;;;
DDU;DD_C400VAC2Fail1;;0x122;93;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut du producteur moyenne tension 2 CVS1;Défaut;N;;Défaut;;;;;
DDU;DD_C400VAC2Fail2;;0x122;94;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut du producteur moyenne tension CVS2;Défaut;N;;NA;NA;;;;
DDU;DD_CCtrlUnitFail2;;0x122;95;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut unité centrale du CVS2;Défaut;N;;NA;NA;;;;
DDU;DD_CHPExtLevel1;;0x122;96;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Réglage du niveau sonore extérieur pour la plage horaire 1;Etat;N;;N;NA;;;;
DDU;DD_CHPExtLevel2;;0x122;97;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Réglage du niveau sonore extérieur pour la plage horaire 2;Etat;N;;N;NA;;;;
DDU;DD_CHPExtLevel3;;0x122;98;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Réglage du niveau sonore extérieur pour la plage horaire 3;Etat;N;;N;NA;;;;
DDU;DD_CHPExtLevel4;;0x122;99;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Réglage du niveau sonore extérieur pour la plage horaire 4;Etat;N;;N;NA;;;;
DDU;DD_CHPExtLevel5;;0x122;100;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Réglage du niveau sonore extérieur pour la plage horaire 5;Etat;N;;N;NA;;;;
DDU;DD_CHPExtLevel6;;0x122;101;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Réglage du niveau sonore extérieur pour la plage horaire 6;Etat;N;;N;NA;;;;
DDU;DD_CHPExtLevel7;;0x122;102;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Réglage du niveau sonore extérieur pour la plage horaire 7;Etat;N;;N;NA;;;;
DDU;DD_CHPExtLevel8;;0x122;103;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Réglage du niveau sonore extérieur pour la plage horaire 8;Etat;N;;N;NA;;;;
DDU;DD_CHPExtLevel9;;0x122;104;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Réglage du niveau sonore extérieur pour la plage horaire 9;Etat;N;;N;NA;;;;
DDU;DD_CHPExtLevel10;;0x122;105;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Réglage du niveau sonore extérieur pour la plage horaire 10;Etat;N;;N;NA;;;;
DDU;DD_CHPExtLevel11;;0x122;106;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Réglage du niveau sonore extérieur pour la plage horaire 11;Etat;N;;N;NA;;;;
DDU;DD_CHPExtLevel12;;0x122;107;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Réglage du niveau sonore extérieur pour la plage horaire 12;Etat;N;;N;NA;;;;
DDU;DD_CRedDisplaySpeed;;0x122;108;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Option affichage discriminant de la vitesse;Etat;N;;N;NA;;;;
DDU;DD_CSeuil1;;0x122;109;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Charge batterie APS inférieur seuil1;Défaut;N;;Défaut;;;;;
DDU;DD_CSeuil2;;0x122;110;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Charge batterie APS  inférieur seuil2;Défaut;N;;Défaut;;;;;
DDU;DD_CSeuil3;;0x122;111;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Charge batterie APS inférieur seuil3;Défaut;N;;Défaut;;;;;
DDU;DD_CWrongModeAPSSelect;;0x122;112;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Mauvais mode de captage APS sélectionné;Défaut;N;;Défaut;;;;;
DDU;DD_CWrongModeLACSelect;;0x122;113;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Mauvais mode de captage LAC sélectionné;Défaut;N;;Défaut;;;;;
DDU;DD_CBadModeSelected;;0x122;114;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Temporisation avant de demander au conducteur confirmation du mode de captage sélectionné;Paramètre;N;;N;NA;;;;
DDU;DD_CEGYScreen;;0x122;115;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Option écran de maintenance compteurs d'énergie;Paramètre;N;;N;NA;;;;
DDU;DD_CThermostat;;0x122;116;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Option thermostat dégivrage pare-brise;Paramètre;N;;N;NA;;;;
DDU;DD_CEstimatedSandLevelDisplayed;;0x122;117;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Option estimation niveau(x) de sable;Paramètre;N;;N;NA;;;;
DDU;DD_CAutoAlarmsScreenDisplayed;;0x122;118;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Option affichage automatique de l'écran des alarmes si une nouvelle poignée de déverrouillage est tirée;Paramètre;N;;N;NA;;;;
DDU;DD_CCplRlyFail;;0x122;119;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Erreur de cohérence BT;Défaut;N;;Défaut;;;;;
DDU;DD_CCplr1Fault;;0x122;120;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut du coupleur 1;Défaut;N;;Défaut;;;;;
DDU;DD_CCplr2Fault;;0x122;121;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut du coupleur 2;Défaut;N;;Défaut;;;;;
DDU;DD_CCplrLVFault;;0x122;122;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut de cohérence entre info. attelage et BT train;Défaut;N;;Défaut;;;;;
DDU;DD_CElConBrkFail;;0x122;123;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Information rupture d'attelage;Défaut;N;;Défaut;;;;;
DDU;DD_CCplrFaultUM;;0x122;124;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut du coupleur sur l'unité menée;Défaut;N;;Défaut;;;;;
DDU;DD_CPermaLeak1;;0x122;125;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut fuite compresseur;Défaut;N;;Défaut;;;;;
DDU;DD_CPermaLeak2;;0x122;126;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut fuite compresseur;Défaut;N;;Défaut;;;;;
DDU;DD_CCompFail1;;0x122;127;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut fuite compresseur;Défaut;N;;Défaut;;;;;
DDU;DD_CCompFail2;;0x122;128;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut fuite compresseur;Défaut;N;;Défaut;;;;;
DDU;DD_CSpeedOnCabInServScreen;;0x122;129;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Option affichage de la vitesse sur l'écran de veille cabine en service;Paramètre;N;;N;NA;;;;
DDU;DD_CVoltageBarGrapheDisplay;;0x122;130;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Option affichage barre-graphe tension;Paramètre;N;;N;NA;;;;
DDU;DD_CTrainTorqBarGrapheDisplay;;0x122;131;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Option affichage barre-graphe consigne traction;Paramètre;N;;N;NA;;;;
DDU;DD_CRepeatBipAlarm;;0x122;132;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Option bip répété toutes les x secondes si au moins une alarme/un IOS n'est pas acquitté;Paramètre;N;;N;NA;;;;
DDU;DD_CInhibScreensaverAlarmNotAck;;0x122;133;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Option inhibition veille si au moins une alarme/un IOS est présent et non acquitté;Paramètre;N;;N;NA;;;;
DDU;DD_CPOI;;0x122;134;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;"Option ""points d'intérêt""";Paramètre;N;;N;NA;;;;
DDU;DD_CSingleAxlePCE;;0x122;135;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Option 'Indépendance à l'essieu';Paramètre;N;;N;NA;;;;
DDU;DD_CNettotram;;0x122;136;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Option nettotram;Paramètre;N;;N;NA;;;;
DDU;DD_CHSCBCloseError;;0x122;137;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut fermeture DJ;Défaut;N;;Défaut;;;;;
DDU;DD_CHSCBOpenError;;0x122;138;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut ouverture DJ;Défaut;N;;Défaut;;;;;
DDU;DD_CLVMeasureLow;;0x122;139;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut tension batterie faible;Défaut;N;;Défaut;;;;;
DDU;DD_CCVS1_Failure;;0x122;140;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut du CVS1;Défaut;N;;Défaut;;;;;
DDU;DD_CCVS2_Failure;;0x122;141;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut du CVS2;Défaut;N;;NA;NA;;;;
DDU;DD_CDdManRly_1;;0x122;142;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut du relais de veille automatique;Défaut;N;;Défaut;;;;;
DDU;DD_CDdManRly_2;;0x122;143;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut du relais de veille automatique;Défaut;N;;Défaut;;;;;
DDU;DD_CDdManRls_1;;0x122;144;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut du relais de contrôle de relâchement;Défaut;N;;Défaut;;;;;
DDU;DD_CDdManRls_2;;0x122;145;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut du relais de contrôle de relâchement;Défaut;N;;Défaut;;;;;
DDU;DD_CDdManApply_1;;0x122;146;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut du relais de contrôle de l'appui;Défaut;N;;Défaut;;;;;
DDU;DD_CDdManApply_2;;0x122;147;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut du relais de contrôle de l'appui;Défaut;N;;Défaut;;;;;
DDU;DD_CAutoDisplayOverTorqParam;;0x122;148;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;"Option ""affichage automatique de l'écran sur-régime""";Paramètre;N;;N;NA;;;;
DDU;DD_CNettotram2Sides;;0x122;149;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Option nettotram des 2 côtés;Paramètre;N;;N;NA;;;;
DDU;DD_CNettotramLeft;;0x122;150;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Mode nettotram côté gauche;Paramètre;N;;N;NA;;;;
DDU;DD_CNettotramRight;;0x122;151;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Mode nettotram côté droit;Paramètre;N;;N;NA;;;;
DDU;DD_CSAEPreRecordMsgInhib;;0x122;152;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Etat de l'inhibition des messages en provenance du SAE;Etat;N;;N;NA;;;;
DDU;DD_CTpsBoxPresCab1Cab2;;0x122;153;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Présence boitier  de télécommande d’aiguillage en cabine 1 et cabine 2 (calculateur embarqué);Etat;N;;N;NA;;;;
DDU;DD_CTpsBoxPresNP;;0x122;154;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Présence boitier de télécommande d’aiguillage en nacelle porteuse (calculateur embarqué);Etat;N;;N;NA;;;;
DDU;DD_CTpsCrpBoxPresCab1cab2;;0x122;155;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Présence boitier de priorité carrefour en cabine 1 et cabine 2 associé à la fonction TPS;Etat;N;;N;NA;;;;
DDU;DD_CCrpBoxPresCab1cab2;;0x122;156;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Présence boitier de priorité carrefour en cabine 1 et cabine 2 non associé à la fonction TPS;Etat;N;;N;NA;;;;
DDU;DD_CMC1Oper;;0x122;157;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Communication OK avec Master Controller en MC1;Etat;N;;N;NA;;;;
DDU;DD_CMC2Oper;;0x122;158;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Communication OK avec Master Controller en MC2;Etat;N;;N;NA;;;;
DDU;DD_CCANMasterControler;;0x122;159;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Option manipulateur de traction sur réseau CAN;Paramètre;N;;N;NA;;;;
DDU;DD_CPresenceCab2;;0x122;160;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Option présence cabine 2;Paramètre;N;;N;NA;;;;
DDU;DD_CPermaLeak3;;0x122;161;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut fuite compresseur;Défaut;N;;Défaut;;;;;
DDU;DD_CPermaLeak4;;0x122;162;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Défaut fuite compresseur;Défaut;N;;Défaut;;;;;
DDU;DD_CPushingMode;;0x122;163;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;Pushing mode;Etat;N;;N;NA;;;;
DDU;DD_CSpdLow11kmhTbs;;0x122;164;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;;Etat;N;;N;NA;;;;
DDU;DD_CSpdLow11kmhTmr;;0x122;165;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;;Etat;N;;N;NA;;;;
DDU;DD_CTowingMode;;0x122;166;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;;Etat;N;;N;NA;;;;
DDU;DD_CTowPushMode;;0x122;167;1;BOOL;BOOLEAN1;orgmpu;orgdd11,orgdd21,orgdd12,orgdd22;;Etat;N;;N;NA;;;;
